data;ano;demonstrativo;periodo;uf;cod_completo;populacao;coluna;cod_conta;conta;valor;mes_num;bimestre;cd_municipio;capital;nome_municipio;cd_uf
2014-07-01;2015;RREO;3;MG;3106200;2491109;<MR-11>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);583883140.14;7;4;310620;sim;Belo Horizonte;31
2014-08-01;2015;RREO;3;MG;3106200;2491109;<MR-10>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);593069026.09;8;4;310620;sim;Belo Horizonte;31
2014-09-01;2015;RREO;3;MG;3106200;2491109;<MR-9>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);584746460.36;9;5;310620;sim;Belo Horizonte;31
2014-10-01;2015;RREO;3;MG;3106200;2491109;<MR-8>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);605630444.89;10;5;310620;sim;Belo Horizonte;31
2014-11-01;2015;RREO;3;MG;3106200;2491109;<MR-7>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);632563454.06;11;6;310620;sim;Belo Horizonte;31
2014-12-01;2015;RREO;3;MG;3106200;2491109;<MR-6>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);669458306.78;12;6;310620;sim;Belo Horizonte;31
2015-01-01;2015;RREO;3;MG;3106200;2491109;<MR-5>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);1402119909.33;1;1;310620;sim;Belo Horizonte;31
2015-02-01;2015;RREO;3;MG;3106200;2491109;<MR-4>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);623979757.58;2;1;310620;sim;Belo Horizonte;31
2015-03-01;2015;RREO;3;MG;3106200;2491109;<MR-3>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);642972431.0;3;2;310620;sim;Belo Horizonte;31
2015-04-01;2015;RREO;3;MG;3106200;2491109;<MR-2>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);663117167.4;4;2;310620;sim;Belo Horizonte;31
2015-05-01;2015;RREO;3;MG;3106200;2491109;<MR-1>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);638479918.75;5;3;310620;sim;Belo Horizonte;31
2015-06-01;2015;RREO;3;MG;3106200;2491109;<MR>;ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;RECEITAS CORRENTES (I);610503582.07;6;3;310620;sim;Belo Horizonte;31
2014-07-01;2015;RREO;3;MG;3106200;2491109;<MR-11>;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;Receita Tributária;202246956.22;7;4;310620;sim;Belo Horizonte;31
